parts	slices	turns	n	omp	N	function	total_time(sec)	time_per_call(ms)	std(%)	calls	global_percentage
20000000	10000	2000	59	1	4	comm:bcast	0.29	0.05	24.51	6001.0	1.24
20000000	10000	2000	59	1	4	comm:gather	0.22	218.64	0.0	1.0	0.93
20000000	10000	2000	59	1	4	comm:histo_extra	1.65	0.83	151.21	2000.0	6.94
20000000	10000	2000	59	1	4	comm:recv_task	1.67	0.14	2017.02	12004.0	6.98
20000000	10000	2000	59	1	4	comm:scatter	6.19	6188.95	0.0	1.0	25.77
20000000	10000	2000	59	1	4	comp:drift	2.46	1.23	4.89	2000.0	10.43
20000000	10000	2000	59	1	4	comp:histo	3.4	1.7	3.7	2000.0	14.34
20000000	10000	2000	59	1	4	comp:kick	7.7	3.85	22.99	2000.0	32.54
20000000	10000	2000	59	1	4	Other	0.2	197.9	0.0	1.0	0.84
20000000	10000	2000	59	1	4	total_time	23.78	23778.64	0.0	1.0	100.0
20000000	10000	2000	61	1	4	comm:bcast	0.31	0.05	24.87	6001.0	1.57
20000000	10000	2000	61	1	4	comm:gather	0.22	216.31	0.0	1.0	1.1
20000000	10000	2000	61	1	4	comm:histo_extra	1.72	0.86	129.23	2000.0	8.68
20000000	10000	2000	61	1	4	comm:recv_task	1.61	0.13	1583.33	12004.0	8.21
20000000	10000	2000	61	1	4	comm:scatter	2.93	2928.19	0.0	1.0	14.26
20000000	10000	2000	61	1	4	comp:drift	2.22	1.11	4.9	2000.0	11.19
20000000	10000	2000	61	1	4	comp:histo	3.31	1.66	3.71	2000.0	16.74
20000000	10000	2000	61	1	4	comp:kick	7.37	3.68	23.82	2000.0	37.25
20000000	10000	2000	61	1	4	Other	0.2	198.17	0.0	1.0	1.0
20000000	10000	2000	61	1	4	total_time	19.89	19891.33	0.0	1.0	100.0
20000000	10000	2000	63	1	4	comm:bcast	0.31	0.05	24.86	6001.0	1.13
20000000	10000	2000	63	1	4	comm:gather	0.22	216.09	0.0	1.0	0.8
20000000	10000	2000	63	1	4	comm:histo_extra	4.24	2.12	78.32	2000.0	15.58
20000000	10000	2000	63	1	4	comm:recv_task	1.42	0.12	1686.46	12004.0	5.22
20000000	10000	2000	63	1	4	comm:scatter	8.06	8056.5	0.0	1.0	29.19
20000000	10000	2000	63	1	4	comp:drift	2.24	1.12	7.44	2000.0	8.26
20000000	10000	2000	63	1	4	comp:histo	3.29	1.65	8.69	2000.0	12.18
20000000	10000	2000	63	1	4	comp:kick	7.28	3.64	24.77	2000.0	26.89
20000000	10000	2000	63	1	4	Other	0.2	203.0	0.0	1.0	0.75
20000000	10000	2000	63	1	4	total_time	27.26	27255.1	0.0	1.0	100.0
20000000	10000	2000	65	1	4	comm:bcast	0.31	0.05	22.33	6001.0	1.8
20000000	10000	2000	65	1	4	comm:gather	0.21	214.86	0.0	1.0	1.24
20000000	10000	2000	65	1	4	comm:histo_extra	1.78	0.89	206.83	2000.0	10.26
